"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","GRIK1","IL1RAPL2","NPY","SCHIP1","NRG1","NELL1","GRM8","SOX6","LHFPL3","UNC5D","CACNA2D3","SST","RPS6KA2","NEGR1","LARGE1","MPPED2","NOS1","PCDH7","GRM1","RBFOX1","PTPRT","PDE4B","XYLT1","SPOCK1","PDE4D","RALYL","TMTC1","TACR1","PDZRN4","GPC6","GRM7","ELL2","RIT2","PDE1A","BCL11A","FAT3","MAML2","LRP8","PCSK2","IQCJ","CA10","ITPR2","PAM","PLCB1","ROBO1","GULP1","XKR4","TRPC6","CCSER1","CTTNBP2","GRIA3","MPDZ","GRK5","DGKG","NCAM2","CDH4","MCUB","NXPH2","KCNB2","EPB41L2","SRGAP1","KIF26B","MARCHF4","PARD3","CDH8","GRIK3","COL24A1","DMD","PLXNA2","RUNX1T1","CADM1","NKAIN2","CACNA1E","SCN9A","RYR2","GALNT10","BRINP3","PCSK5","GALNT18","RIMS2","TMEFF2","SHISA6","TOX","FNDC3A","AGBL4","NTM","CARMIL1","TENM3","CUX1","GRIN2A","GRK4","PALM2AKAP2","EPHA6","NALF1","CADPS","ENPP1","RAPGEF4","UNC5C","BCL11B","DNAH14","GAP43","EPHA5","DKK2","PIP5K1B","PACRG","RBMS3","KCNIP1","PTPRD","CAMK4","SORCS2","NOS1AP","PTPRM","SIPA1L1","GRIA1","SIDT1","ARHGAP44","ANOS1","TRPM3","NRXN3","ZNF385D","L3MBTL4","HTR4","GUCY1A2","COL19A1","TCF4","KCTD16"
"GO:CC","membrane protein complex","GO:0098796","false","0.022704477018398155","1.6438884973146404","1401","122","20","22097","IBA",,,,,,,,,,"IBA,IEA",,,,,,,,"IDA,IPI",,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,"IBA",,,"ISS,IBA,IEA",,,,,"IBA","IDA,ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,"IBA","IBA",,"IDA,TAS,NAS,IEA",,,,,"IBA,TAS,IEA","IBA,IEA","IDA,IBA,IEA",,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,"IDA,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","GABA-ergic synapse","GO:0098982","false","0.02875777289512806","1.541244750306123","84","122","5","22097",,,"IEA",,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,"IEA",,,,,,,
"GO:CC","sarcoplasm","GO:0016528","true","0.04653715102622663","1.3322002074579962","93","122","5","22097",,,,,,,,,,,,,,,,,"IDA",,,,,,,"ISS",,,,,,,,,,,,,,,,,,"IMP,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IDA,ISS,IBA,TAS,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,,,
"KEGG","Glutamatergic synapse","KEGG:04724","false","0.0000019101057347112802","5.718942591532026","115","69","10","8484","KEGG",,,,,,"KEGG",,,,,,,,,,,,"KEGG",,,,,,,,,,,,"KEGG",,,,,,,,,,,"KEGG",,"KEGG",,,,,,,"KEGG",,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,
"KEGG","Long-term depression","KEGG:04730","false","0.00003278466193295609","4.484329290307933","59","69","7","8484",,,,,,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,,,,,,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,"KEGG",,,
"KEGG","Long-term potentiation","KEGG:04720","false","0.00007938994840927751","4.100234480277221","67","69","7","8484",,,,,,,,,,,,,"KEGG",,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,"KEGG",,,,,"KEGG",,,,,,,,,,,,
"KEGG","Circadian entrainment","KEGG:04713","false","0.00008007385371542399","4.0965092696935415","97","69","8","8484",,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,"KEGG",,,"KEGG",,,,,,,,,"KEGG",,,
"KEGG","cAMP signaling pathway","KEGG:04024","false","0.00012017509173325815","3.9201855376891626","223","69","11","8484",,,"KEGG",,,,,,,,,"KEGG",,,,,,,,,,"KEGG",,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,"KEGG",,,,,,,"KEGG",,,,,,,,,,,,"KEGG",,,,,"KEGG",,,,,,,,"KEGG",,,,
"KEGG","Calcium signaling pathway","KEGG:04020","false","0.0003798502761997641","3.420387553471912","251","69","11","8484",,,,,,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,,,"KEGG",,,,,,"KEGG",,,,,,,,"KEGG",,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,"KEGG",,,,
"KEGG","Neuroactive ligand-receptor interaction","KEGG:04080","false","0.00047079519485159523","3.3271679784116244","365","69","13","8484","KEGG",,"KEGG",,,,"KEGG",,,,,"KEGG",,,,,,,"KEGG",,,,,,,,,"KEGG",,,"KEGG",,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,"KEGG",,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,,"KEGG",,,,
"KEGG","Axon guidance","KEGG:04360","false","0.0011004290316986756","2.958437960503168","181","69","9","8484",,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,"KEGG",,,,,,,,,,,,,"KEGG",,,"KEGG",,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,"KEGG",,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,
"KEGG","Phospholipase D signaling pathway","KEGG:04072","false","0.013909160309001918","1.856699087418043","147","69","7","8484",,,,,,,"KEGG",,,,,,,,,,,,"KEGG",,,,,,,,,,,,"KEGG",,,,,,,,,,,,,"KEGG",,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,
"KEGG","Cell adhesion molecules","KEGG:04514","false","0.01781217712674722","1.749282994835086","153","69","7","8484",,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG","KEGG",,,,,,,,,,,,,,,"KEGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KEGG",,,,"KEGG",,,,,,,"KEGG",,,,,,,
"REAC","Neuronal System","REAC:R-HSA-112316","false","1.7907741495910462e-7","6.746959183425846","400","80","18","10842","REAC","REAC",,,"REAC",,,,,,"REAC",,"REAC",,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,"REAC",,,,,,,,"REAC","REAC",,,,,,"REAC",,,,,,,"REAC",,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,"REAC","REAC",,,,"REAC","REAC",,,,,"REAC",,,,,,,
"REAC","Protein-protein interactions at synapses","REAC:R-HSA-6794362","false","0.0000044694747742165985","5.349743509544034","86","80","9","10842",,"REAC",,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,"REAC",,,,,"REAC","REAC",,,,,"REAC",,,,,,,
"REAC","Transmission across Chemical Synapses","REAC:R-HSA-112315","false","0.0010719782710866918","2.9698140176682375","259","80","11","10842","REAC",,,,"REAC",,,,,,"REAC",,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,"REAC",,,,,,,,,,,,,,,"REAC",,,,,,,"REAC",,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,"REAC",,,,,"REAC",,,,,,,,,,,,
"REAC","GPCR downstream signalling","REAC:R-HSA-388396","false","0.003766592408745081","2.424051373215928","623","80","16","10842",,,"REAC",,,,"REAC",,,,,"REAC","REAC",,,,,,"REAC",,,,,,"REAC",,,"REAC",,,"REAC",,,"REAC",,,,,,,,"REAC",,"REAC",,,,"REAC",,,,,"REAC","REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,"REAC",,,,
"REAC","Neurotransmitter receptors and postsynaptic signal transmission","REAC:R-HSA-112314","false","0.004941906526866882","2.306105473270206","196","80","9","10842","REAC",,,,"REAC",,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,"REAC",,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,"REAC",,,,,"REAC",,,,,,,,,,,,
"REAC","Synaptic adhesion-like molecules","REAC:R-HSA-8849932","false","0.0056209090152589125","2.2501934445043927","21","80","4","10842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,"REAC",,,,,,"REAC",,,,,,,,,,,,
"REAC","Platelet homeostasis","REAC:R-HSA-418346","false","0.013804485132846598","1.8599797866439483","85","80","6","10842",,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,"REAC",,,,"REAC",,,,"REAC",,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,
"REAC","Signaling by GPCR","REAC:R-HSA-372790","false","0.014810061739698033","1.8294431310024728","696","80","16","10842",,,"REAC",,,,"REAC",,,,,"REAC","REAC",,,,,,"REAC",,,,,,"REAC",,,"REAC",,,"REAC",,,"REAC",,,,,,,,"REAC",,"REAC",,,,"REAC",,,,,"REAC","REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,"REAC",,,,
"REAC","Activation of NMDA receptors and postsynaptic events","REAC:R-HSA-442755","false","0.01791784058176555","1.7467143317237412","89","80","6","10842",,,,,"REAC",,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,"REAC",,,,,"REAC",,,,,,,,,,,,
"REAC","Neurexins and neuroligins","REAC:R-HSA-6794361","false","0.02062114996718404","1.6856871193397676","56","80","5","10842",,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,,,,,,,,,,,,,,,,,,"REAC",,,,,,"REAC",,,,,,,
"WP","Neuroinflammation and glutamatergic signaling","WP:WP5083","false","9.540296904460484e-7","6.020438109366934","140","63","11","8286","WP",,,,,,"WP",,,,,,,,,,"WP",,"WP",,,,,,,,,,,,"WP",,,,,,,,,,,,,"WP",,,,,,,"WP",,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,,,,,,,,,,
"WP","Phosphodiesterases in neuronal function","WP:WP4222","false","0.000018583756985515824","4.730866482315632","53","63","7","8286",,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,"WP",,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,"WP",,,
"WP","Common pathways underlying drug addiction","WP:WP2636","false","0.001994980742022072","2.7000612922949845","41","63","5","8286",,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,,,,,,,,,,
"WP","PKC gamma calcium signaling pathway in ataxia","WP:WP4760","false","0.0030444650781145336","2.516489003205497","22","63","4","8286",,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,
"WP","Sildenafil treatment","WP:WP5294","false","0.0030444650781145336","2.516489003205497","22","63","4","8286",,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,
"WP","ADHD and autism ASD linked metabolic pathways and SNP","WP:WP5420","false","0.0066793771153018594","2.1752640357280946","341","63","11","8286",,,,,,,"WP",,,,,,,,,,"WP",,"WP",,,,,,,,,,,,"WP",,"WP",,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,"WP",,,,
"WP","Disruption of postsynaptic signaling by CNV","WP:WP4875","false","0.01599625665737899","1.79598163629713","33","63","4","8286",,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,
"WP","Myometrial relaxation and contraction pathways","WP:WP289","false","0.023486903379753298","1.6291742388093267","154","63","7","8286",,,,,,,,,,,,,,,,,"WP",,,,,"WP",,,"WP",,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WP","GPCRs class C metabotropic glutamate pheromone","WP:WP501","false","0.02714074686852195","1.56637820544508","15","63","3","8286",,,,,,,"WP",,,,,,,,,,,,"WP",,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WP","NRXN1 deletion syndrome","WP:WP5398","false","0.04012394692711324","1.3965963527115655","17","63","3","8286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,,,,,,,,,,,,,"WP",,,,,,,,,,,,
"TF","Factor: ZNF93; motif: GGYAGCRGCAGCGGYG","TF:M12742","false","0.0000028772208771759474","5.541026797109811","2618","126","43","20045",,"TF",,,"TF","TF","TF",,"TF",,,,,,,,,,,,"TF",,"TF",,,"TF","TF","TF",,,"TF","TF",,,"TF",,,"TF",,,"TF",,,"TF",,,"TF",,,,"TF",,"TF",,"TF","TF","TF",,"TF",,"TF",,,,"TF",,,,"TF",,"TF","TF",,,,,,"TF","TF",,,"TF","TF",,,,,,"TF",,"TF",,,"TF","TF",,,,"TF",,,,,"TF",,,,,"TF","TF",,,,,,,,,,,,"TF","TF","TF",,
"TF","Factor: ETF; motif: GVGGMGG; match class: 1","TF:M00695_1","false","0.0000032813588254186758","5.4839462757467015","7249","126","79","20045",,,,,"TF","TF","TF",,"TF","TF","TF",,"TF","TF",,"TF","TF","TF",,,"TF",,"TF","TF",,"TF","TF","TF","TF",,"TF","TF",,,"TF",,,"TF","TF",,"TF","TF",,"TF",,"TF","TF",,,"TF",,"TF","TF",,"TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF",,,"TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF",,,,"TF","TF","TF","TF",,,,"TF",,,,"TF","TF","TF","TF","TF",,
"TF","Factor: ETF; motif: GVGGMGG","TF:M00695","false","0.0009733146657299215","3.011746732704358","10745","126","95","20045","TF",,,,"TF","TF","TF",,"TF","TF","TF",,"TF","TF",,"TF","TF","TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,,"TF",,,"TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF",,,,"TF","TF","TF","TF",,,,"TF","TF",,,"TF","TF","TF","TF","TF",,"TF"
"TF","Factor: E2F-2; motif: GCGCGCGCGYW; match class: 1","TF:M11531_1","false","0.0018811745340723213","2.7255709090386127","12708","126","105","20045","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,,"TF",,"TF","TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF",,,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,"TF"
"TF","Factor: ZNF93; motif: GGYAGCRGCAGCGGYG; match class: 1","TF:M12742_1","false","0.002036870829736067","2.691036511358976","1335","126","25","20045",,,,,"TF",,"TF",,"TF",,,,,,,,,,,,"TF",,,,,"TF","TF",,,,,,,,"TF",,,"TF",,,"TF",,,,,,,,,,,,"TF",,"TF","TF",,,,,,,,,,,,,"TF",,"TF","TF",,,,,,,"TF",,,"TF","TF",,,,,,"TF",,"TF",,,"TF",,,,,"TF",,,,,,,,,,"TF",,,,,,,,,,,,,"TF","TF",,,
"TF","Factor: E2F; motif: GGCGSG; match class: 1","TF:M00803_1","false","0.002113724732227045","2.6749515709825893","10535","126","93","20045",,"TF","TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,,"TF",,"TF","TF","TF","TF",,,,,,"TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF",,"TF","TF",,,,"TF","TF","TF","TF",,,"TF","TF","TF",,,"TF","TF","TF","TF","TF",,
"TF","Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG; match class: 1","TF:M09984_1","false","0.002493474218965951","2.6031951177679393","5755","126","62","20045",,,"TF",,"TF",,,,"TF","TF","TF",,"TF","TF","TF","TF",,"TF",,,,,"TF",,,,"TF",,"TF",,"TF",,,,"TF",,"TF","TF",,,"TF",,,"TF",,"TF","TF",,"TF",,"TF","TF","TF",,"TF",,,,"TF",,,,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF",,,,,,"TF",,,"TF","TF","TF","TF","TF","TF","TF",,"TF",,,"TF","TF",,,,,"TF",,,,"TF",,"TF","TF",,,,,,,,,"TF"
"TF","Factor: ZF5; motif: NGAGCGCGC","TF:M10111","false","0.0031435229851086736","2.5025833597867164","2734","126","38","20045","TF",,"TF",,,"TF","TF",,,,"TF",,,"TF",,"TF",,,,"TF","TF",,,"TF",,,,,,"TF",,,,,"TF",,,"TF",,,,,,"TF",,,"TF",,,,,,,,"TF","TF",,,,,,,,"TF",,"TF","TF",,,"TF",,"TF",,,,,,,,"TF","TF","TF","TF",,,,,,"TF","TF",,,"TF",,,"TF",,,,,"TF","TF",,"TF",,,,,,"TF",,,,,,,"TF","TF",,,,"TF",,"TF",,
"TF","Factor: DB1; motif: GGRRRRGRRGGAGGGGGNGRRR; match class: 1","TF:M10107_1","false","0.004122745383849903","2.3848134859125683","2764","126","38","20045",,,,,"TF",,,,"TF",,"TF",,"TF","TF",,"TF",,"TF",,,,,"TF",,,,"TF",,,,"TF",,,,"TF",,,"TF",,,"TF","TF",,"TF",,,"TF",,"TF",,,,"TF",,,,,,"TF",,"TF",,"TF","TF",,,,,,"TF",,,"TF","TF",,,,,,,,,"TF",,,,"TF",,,,,,"TF","TF",,,"TF","TF","TF",,"TF",,,"TF",,,,,"TF","TF",,,,,,,"TF",,,,,,,,,"TF"
"TF","Factor: ZNF138; motif: GCAGCRSCNSGSNCMGSGCS; match class: 1","TF:M13144_1","false","0.00425858096589378","2.3707350913545606","5699","126","61","20045",,,,,"TF","TF","TF",,"TF",,"TF",,"TF","TF",,"TF",,"TF",,,"TF",,"TF",,,"TF","TF","TF","TF","TF",,"TF",,,"TF",,,"TF",,,,,,"TF",,,"TF",,,"TF",,,"TF","TF","TF","TF",,,"TF",,"TF",,"TF","TF",,"TF",,,"TF",,"TF","TF",,,"TF","TF",,"TF",,"TF",,"TF","TF",,,"TF","TF",,"TF","TF",,"TF",,,"TF","TF",,,"TF","TF",,"TF",,"TF",,,,,"TF","TF","TF","TF",,,"TF","TF","TF",,,,"TF","TF","TF",,,
"TF","Factor: E2F-2; motif: GCGCGCGCGYW","TF:M11531","false","0.004424571062764907","2.3541288253285595","13659","126","109","20045","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF",,,"TF",,"TF","TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF"
"TF","Factor: ZXDL; motif: GSGSCNNGGGMRGCNCCGGGS; match class: 1","TF:M12722_1","false","0.004973978659842632","2.3032960823416095","6868","126","69","20045",,,,,"TF","TF","TF",,"TF","TF","TF",,"TF",,,"TF","TF",,,,"TF",,"TF",,,"TF","TF",,"TF","TF","TF","TF",,,"TF",,,"TF","TF",,"TF","TF",,"TF",,,"TF",,,"TF",,"TF","TF",,"TF","TF","TF",,"TF",,,"TF","TF","TF",,"TF",,,"TF",,"TF","TF",,,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,,"TF",,"TF",,"TF","TF",,"TF","TF","TF","TF",,"TF","TF",,,,"TF","TF",,,,"TF","TF","TF","TF",,,,"TF","TF",,,,"TF","TF","TF","TF",,
"TF","Factor: DB1; motif: GGRRRRGRRGGAGGGGGNGRRR","TF:M10107","false","0.005297270749501403","2.2759478292147826","6014","126","63","20045","TF",,"TF",,"TF",,,,"TF",,"TF",,"TF","TF",,"TF",,"TF",,"TF","TF",,"TF","TF",,,"TF",,,,"TF",,,,"TF",,"TF","TF",,,"TF","TF",,"TF",,"TF","TF",,"TF",,"TF","TF","TF",,,,,"TF","TF",,"TF",,"TF","TF","TF","TF",,,"TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF",,,"TF","TF",,,,"TF",,,"TF",,,"TF","TF","TF",,"TF","TF","TF",,"TF","TF",,"TF",,,,,"TF","TF","TF","TF",,,,,"TF",,,,"TF",,,,,"TF"
"TF","Factor: ZNF138; motif: GCAGCRSCNSGSNCMGSGCS","TF:M13144","false","0.005349659305519914","2.271673875258044","9856","126","88","20045",,,,,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,"TF",,"TF",,"TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF",,"TF","TF",,"TF",,,"TF",,,"TF","TF",,"TF",,"TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF","TF","TF",,"TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF",,,"TF","TF",,"TF",,"TF","TF",,,,"TF","TF","TF","TF",,,"TF","TF","TF",,,"TF","TF","TF","TF","TF","TF","TF"
"TF","Factor: WT1; motif: RGGNGGGGGAGGRGGNGGRG; match class: 1","TF:M10108_1","false","0.00782289159885677","2.1066326876939616","2954","126","39","20045",,,,,"TF",,,,"TF",,"TF",,"TF","TF",,"TF",,"TF",,"TF",,,"TF",,,,"TF",,,,"TF",,,,"TF",,,"TF",,,"TF","TF",,"TF",,,"TF",,"TF",,"TF","TF",,,,,,,"TF",,,,"TF","TF","TF",,,,,,"TF",,"TF",,,,,,,"TF",,,"TF","TF",,,,,,,,,"TF","TF",,"TF",,"TF","TF",,,,,"TF",,,"TF",,,,"TF",,,,,,"TF",,,,,,"TF",,,
"TF","Factor: ZNF432; motif: NCAGNRCCNSRGRCAGC","TF:M12704","false","0.00885843931888756","2.052642785437855","10288","126","90","20045",,"TF","TF",,"TF",,"TF",,"TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,,"TF","TF",,"TF","TF",,"TF","TF",,"TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF",,"TF",,"TF","TF","TF","TF",,"TF","TF",,"TF",,"TF","TF","TF","TF","TF","TF","TF","TF","TF","TF",,,"TF","TF",,,,,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF",,,,,"TF",,"TF",,,"TF","TF","TF","TF","TF","TF","TF","TF","TF",,"TF","TF","TF","TF","TF","TF",,
