"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","PCSK5","ZFHX3","COL25A1","HCRTR2","MDFIC","ADAMTSL1","NFIA","SEMA3E","LRMDA","DLC1","CNTNAP4","TENM1","COL19A1","ADRA1A","NKAIN1","SDK2","MCTP2","HS3ST4","KIAA1217","TLE4","ARSJ","PITPNC1","RYR3","ADAMTSL3","XKR4","RERG","SEMA3A","GARNL3","DSCAML1","KCNK2","TENM3","SEZ6L","ASTN2","AMOTL1","MCC","GRIK3","GAS7","DPP4","RALGPS2","SCN9A","NKAIN3","SORCS3","SGCZ","DIP2A","FGFR1","DCBLD1","DGKG","RXFP1","ZNF385D","ITPR2","DGKH","NPFFR2","TNIK","FRMD3","KCNMB4","GRM5","ASAP2","EPHA5","MCTP1","CNTNAP5","CAMK2D","PTCHD4","ZFPM2","CELF2","LRIG1","MDGA2","CLMP","PCDH15","ROBO2","RNF130","PCDH17","FKBP5","LHFPL3","SPOCK3","CDH10","DPP10","SLC8A1","TBC1D1","ADD3","UTRN","NRXN1","RIPOR2","BCL11B","RASGRP1","TMEFF2","ARHGAP22","TRPM3","CEP126","SLC1A2","LMO3","BRINP3","ALCAM","PLCB4","ARPP21","DOCK4","GRID2","HDAC4","STXBP5","SEC24D","TEAD1","PRKCE","SEL1L3","RAP1GAP2","NRP1","POU6F2","BICD1","ASIC2","GREB1L","CHST11","NOS1AP","NFIB","AOPEP","UST","SLC35F1","CACNA2D3","CADPS","SPARCL1","GRK3","GSG1L","DMD","ERC1","EPHA3","DNAH14","LRP1B","SLC24A2","DDAH1","WWOX","GAB2","PRKG1","BCL11A","STARD13","KCNH5","VWC2L","DOK6","KCNMB2","PDE4B","CNTN4","SLC39A11","MARCHF1","CLSTN2","DPYD","LHFPL6","SLIT3","NKAIN2","GPC5","MEIS2","CDH9","KAZN","MT-CO3"
"GO:BP","regulation of blood circulation","GO:1903522","true","0.00003636325449217987","4.439337254582535","254","143","13","21031",,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,"TAS,IC",,,"TAS",,,,,,,,,,,,,"IMP,ISS,TAS,IC",,"IEA",,,,,,,,,,,,,,,,"IMP",,"IEA",,,,,,,,,,"IEA",,,"IMP",,,,,,,,,,"IMP,ISS,IEA",,,,,,,,,,,,,,,"TAS","ISS,IEA",,,,,,,,,,,,,
"GO:BP","intracellular signal transduction","GO:0035556","false","0.00005645891053785175","4.248267506493106","2668","143","43","21031",,,,,"IDA",,,"IDA",,"IMP,IBA,TAS",,"ISS",,"IDA,ISS,IBA,TAS,IEA",,,"NAS",,,,,,,,,"NAS","TAS","IEA",,,,"IBA",,"IBA",,,,,"IBA,IEA",,,,,,"IDA,IMP,IGI,TAS,IEA",,"ISS,IBA,IEA",,,,"IBA","IEA","IDA,IMP,IBA",,,"IGI,IEA",,"ISS","NAS",,"TAS,IC",,,,,,,,,,,,,,,,"ISS,TAS",,,,"IDA","IMP,ISS,IEA",,"IMP,IBA,TAS,IEA",,"TAS",,,,"IDA",,,"IBA,IEA",,"IEA",,"IEA",,,"IDA,IBA,NAS,IEA","IBA,IEA",,"IEA","IMP,ISS,IEA",,,,,,"ISS",,,,,,,,,,"ISS,IEA","IDA",,,,,"TAS","IEA","ISS","IEA",,"IBA,TAS",,,"IBA",,,,,,,,,,,,,,,
"GO:BP","inorganic ion transmembrane transport","GO:0098660","false","0.00007600326962012525","4.1191677242003335","900","143","23","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,"ISS,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,"IDA,IBA,IEA",,,,,,,,,,"ISS,IBA,IEA",,,,,"IEA",,,,,,"IDA,ISS,TAS,IC",,,,,,,,,,,,,,,"ISS,IBA","IDA,IMP,IGI,ISS,IBA,TAS,IEA",,,"ISS",,,,,,,"IDA,TAS,IEA",,,,,,"IBA",,,,,,,,"TAS,IEA",,,,,,"IBA,TAS,IEA",,,"ISS,TAS",,,,,"IEA",,,,,"ISS,IEA",,,,,"IDA,IBA",,,,,,,"IBA,IEA",,,"IEA","ISS,IEA",,"IBA,IEA",,,,,,,,,,,"IEA"
"GO:BP","transport","GO:0006810","false","0.00008292906435914175","4.081293234484483","4350","143","58","21031","IEP",,,,"ISS",,,,,,,"ISS",,"ISS","IBA,IEA",,"IBA",,,,,"IDA,IEA","IMP,ISS,IBA,IEA",,"IBA",,,,,"ISS,IBA,IEA",,,"IEA",,,"IEA",,"NAS",,"IDA,IBA,TAS,IEA","IBA,IEA",,,,"IEA",,,,,"ISS,IBA,IEA",,,,,"IDA,TAS,IEA","IGI",,"ISS","ISS,IBA,IEA",,"IDA,ISS,TAS,IC",,,,,,,,,,"IEA",,,,,"ISS,IBA","IDA,IMP,IGI,ISS,IBA,TAS,IEA","IEA",,"ISS","ISS,IEA",,,"IEA",,,"IDA,IBA,TAS,IEA",,"IDA,IGI,ISS,IBA,TAS,NAS,IEA",,,,"IBA",,,"IEA",,"ISS,IBA,TAS,IEA","IDA,IMP,IBA,NAS,IEA",,"TAS,IEA",,,"TAS",,"IMP,IBA","IBA,TAS,IEA",,,"ISS,TAS",,,,"IEA","IEA","IBA,TAS,IEA",,"IDA","IEA","ISS,IEA","ISS,IEA","IDA",,"TAS,IEA","IDA,IBA,TAS,IEA",,,"ISS","IEA",,,"IBA,IEA",,,"IDA,IEA","ISS,IEA",,"IBA,IEA",,,,,,"IBA,IEA",,,,,"IEA"
"GO:BP","cell junction organization","GO:0034330","false","0.00008317549797547379","4.0800045903106215","759","143","21","21031",,,,,,,"IEA","ISS,IEA",,"IDA,ISS",,,,,,"ISS,IEA",,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,"ISS",,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,"ISS",,"IEA",,,,"IBA,IEA",,,,,,"ISS,TAS,NAS,IEA",,,,,"IDA,IMP",,,,,,,,,,"IMP,IEA",,,,,,,,"IDA,IEA",,,"IEA",,,"IDA,IMP,IEP",,,,,,,"IEA",,,,"IBA","IDA",,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,"IBA,IEA",,
"GO:BP","blood circulation","GO:0008015","false","0.0001194009405904845","3.9229922520035663","507","143","17","21031","IEP",,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,"TAS",,,,,,"ISS,TAS,IC",,,"TAS",,,,,,,,,,,,,"IMP,ISS,TAS,IC",,"IEA",,,,,,,,,,,,,,,,"IMP",,"IEA",,,,,,,,,,"IEA",,,"IMP,ISS",,,,,,,,,,"IMP,ISS,IEA",,,,,,"IDA,ISS,IEA",,,"IEA",,,,,,"TAS","ISS,IEA",,,,,,,,,,,,,
"GO:BP","regulation of transport","GO:0051049","false","0.0001404122178995701","3.8525951006428207","1594","143","31","21031",,,,,"ISS",,,,,,,"ISS",,,"IBA,IEA",,"IBA",,,,,,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,"IEA",,,,,,,,,,"TAS","IGI",,"ISS","ISS,IBA,IEA",,"IDA,ISS,TAS,IC",,,,,,,,,,,,,,,"ISS,IBA","ISS,TAS","IEA",,"ISS","ISS,IEA",,,,,,,,"IEA",,,,,,,,,"ISS,IBA,TAS,IEA",,,"TAS,IEA",,,"TAS",,"IMP,IBA","IEA",,,"ISS,TAS",,,,,,"IBA",,,"IEA","ISS,IEA",,"IDA",,,,,,"ISS","IEA",,,,,,,"ISS,IEA",,,,,,,,"IBA,IEA",,,,,
"GO:BP","cellular anatomical entity morphogenesis","GO:0032989","false","0.00014688187977523855","3.83303177806284","785","143","21","21031",,,,,,"IEA",,"IBA",,,,,,,,,,,,,,,,,,,"IDA,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,,,,,,,"IBA",,,,,,,"ISS",,,,,,,,,"IDA,IBA",,,,,"ISS,IBA",,,,,,,,,,,"IDA,ISS,IEA",,,,,,,,,,,,"TAS,NAS",,"IEA",,,,,,,,,"ISS,IEA",,,,,,,,,,,,"ISS,IBA,TAS,NAS,IEA",,,,,,,"ISS,IEA",,"IEA",,,,,,,"IEA",,"IBA",,,,,,,"IEA","IMP,ISS,IEA",,,,,,,"IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,,,,
"GO:BP","calcium ion transmembrane transport","GO:0070588","false","0.00016637264399668885","3.7789180815186634","342","143","14","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,"ISS,TAS,IC",,,,,,,,,,,,,,,,"IGI,ISS,IBA,TAS",,,,,,,,,,"IDA,TAS,IEA",,,,,,"IBA",,,,,,,,"IEA",,,,,,,,,"ISS,TAS",,,,,"IEA",,,,,"ISS,IEA",,,,,"IDA,IBA",,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,
"GO:BP","circulatory system process","GO:0003013","false","0.00020736215248822715","3.683270507664692","592","143","18","21031","IEP",,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,"TAS",,,,,,"ISS,TAS,IC",,,"TAS",,,,,,,,,,,,,"IMP,ISS,TAS,IC",,"IEA",,,,,,,,,,"ISS,NAS",,,,,,"IMP",,"IEA",,,,,,,,,,"IEA",,,"IMP,ISS",,,,,,,,,,"IMP,ISS,IEA",,,,,,"IDA,ISS,IEA",,,"IEA",,,,,,"TAS","ISS,IEA",,,,,,,,,,,,,
"GO:BP","axon development","GO:0061564","false","0.00020760633602400264","3.682759396207631","527","143","17","21031",,,,,,"IEA",,"IBA",,,,,,,,,,,,,,,,,,,"IDA,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA",,,,,,,,,,,"IDA,ISS,IEA",,,,,,,,,,,,"TAS",,"IEA",,,,,,,,,"ISS,IEA",,,,,,,,,,,,"ISS,IBA,TAS,NAS,IEA",,,,,,,"ISS,IEA",,"IEA",,,,,,,,,"ISS,IBA",,,,,,,"IEA","IMP,ISS",,,,,,,"IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,,,,
"GO:BP","regulation of biological quality","GO:0065008","false","0.0003622541563825376","3.4409866228791612","2846","143","43","21031","IDA,IEP,IBA,IEA",,,,,,,"IBA,IEA",,"IMP",,"ISS",,"ISS,IBA,IEA",,,,,,,,,,,"IBA",,"IDA,IBA,IEA",,,"IBA,IEA",,,,,,"IDA,ISS,IEA",,"TAS",,,,"IEA",,,"IEA",,"TAS,IEA",,,,"TAS,IEA",,,,"IDA,TAS,IEA","IEA",,"ISS","ISS",,"IDA,ISS,TAS,IC",,,,,,,,"ISS",,,,,,,,"IMP,ISS,TAS,IC","IEA","IBA,IEA",,"ISS,TAS,IEA",,,,,"IDA,IMP",,,,,,,,,"IMP","IMP,ISS,IEA",,,,,"ISS,IEA",,"IMP,IGI","ISS,IEA",,,"IEA",,,"IMP,ISS,TAS",,,,,,,,,"IEA","IMP,ISS,IEA","IBA",,,,"IBA,IEA","IDA,ISS,IEA",,,"IMP,IEA","IMP,ISS",,"IBA",,,"IDA,TAS",,"TAS",,,"IBA,IEA",,,,,,,,,
"GO:BP","homophilic cell adhesion via plasma membrane adhesion molecules","GO:0007156","false","0.0004138583865487226","3.383148239704161","168","143","10","21031",,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,"IDA,IBA",,"ISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA","IDA",,"IEA",,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,"IEA",,,,,,,"IEA",,
"GO:BP","transmembrane transport","GO:0055085","false","0.0007272778066243541","3.1382996650170965","1534","143","29","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,"ISS,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,"IEA",,,,"IDA,IBA,IEA",,,,,,,,,,"ISS,IBA,IEA",,,,,"IEA","IGI",,,,,"IDA,ISS,TAS,IC",,,,,,,,,,,,,,,"ISS,IBA","IDA,IMP,IGI,ISS,IBA,TAS,IEA",,,"ISS","ISS",,,,,,"IDA,IBA,TAS,IEA",,"IDA,IGI,ISS,IBA,IEA",,,,"IBA",,,"IEA",,,,,"TAS,IEA",,,,,,"IBA,TAS,IEA",,,"ISS,TAS",,,,"IEA","IEA",,,,,"ISS,IEA",,,,,"IDA,IBA,IEA",,,,,,,"IBA,IEA",,,"IEA","ISS,IEA",,"IBA,IEA",,,,,,,,,,,"IEA"
"GO:BP","establishment of localization","GO:0051234","false","0.000839838893900736","3.0758040165576492","4881","143","60","21031","IEP",,,,"ISS",,,,,,,"ISS",,"ISS","IBA,IEA",,"IBA",,,,,"IDA,IEA","IMP,ISS,IBA,IEA",,"IBA",,,,,"ISS,IBA,IEA",,,"IEA",,"IDA","IEA",,"NAS",,"IDA,IBA,TAS,IEA","IBA,IEA",,,,"IEA",,,,,"ISS,IBA,IEA",,,,,"IDA,TAS,IEA","IGI",,"ISS","ISS,IBA,IEA",,"IDA,ISS,TAS,IC",,,,,,,,,,"IEA",,,,,"ISS,IBA","IDA,IMP,IGI,ISS,IBA,TAS,IEA","IEA",,"ISS","ISS,IEA","IEA",,"IEA",,,"IDA,IBA,TAS,IEA",,"IDA,IGI,ISS,IBA,TAS,NAS,IEA",,,,"IBA",,,"IEA",,"ISS,IBA,TAS,IEA","IDA,IMP,IBA,NAS,IEA",,"TAS,IEA",,,"TAS",,"IMP,IBA","IBA,TAS,IEA",,,"ISS,TAS",,,,"IEA","IEA","IBA,TAS,IEA",,"IDA","IEA","ISS,IEA","ISS,IEA","IDA",,"TAS,IEA","IDA,IBA,TAS,IEA",,,"ISS","IEA",,,"IBA,IEA",,,"IDA,IEA","ISS,IEA",,"IBA,IEA",,,,,,"IBA,IEA",,,,,"IEA"
"GO:BP","negative regulation of locomotion","GO:0040013","true","0.0009289364879652038","3.0320139780076034","336","143","13","21031",,,,,,,,"IBA",,"IDA,IMP",,,,,,,,,,,,,,,,,"IBA",,,,,,,,"IMP",,,"IMP",,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,"IDA",,,,,"TAS",,,,,,,,"IMP",,,"IDA",,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,"IDA,IEA",,"IMP,IGI",,,,,,,,,,,,,,,,,,
"GO:BP","regulation of sodium ion transport","GO:0002028","false","0.0010545563775379175","2.9769301975279765","72","143","7","21031",,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,"IDA",,,,,,,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,
"GO:BP","sodium ion transport","GO:0006814","false","0.0010872841551135366","2.96365694085338","234","143","11","21031",,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,"IDA,TAS,IEA","IBA,IEA",,,,,,,,,,,,,,,,,,,,"IDA",,,,,,,,,,,,,,,,"IDA,IMP,IGI,IBA,IEA",,,"ISS",,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,"IBA,IEA",,,,,,,,,,,,,"ISS",,,,,"IDA,IEA",,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,
"GO:BP","plasma membrane bounded cell projection organization","GO:0120036","false","0.0011729095664230764","2.9307354715310856","1570","143","29","21031",,,,,,"IEA",,"IBA",,,,"ISS",,,,,,,,,,,,,,,"IDA,IMP,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,"ISS",,,,,,"IBA",,,,,,,"ISS","IEA",,"IEA",,,,,,"IDA,IMP,IBA",,,,,"ISS,IBA",,,,,,,,,,"IEA","IDA,ISS,IEA",,,,,,,,,,,,"IGI,ISS,TAS,NAS","IMP,IEA","IEA",,,,,"IMP,IBA,IEA",,,,"ISS,IEA",,,,"IEA",,,,,,,,"IMP,ISS,IBA,TAS,NAS,IEA",,,,,,,"ISS,IEA",,"IEA",,,,,,,"IMP,TAS,IEA",,"IMP,ISS,IBA",,,,,,,"IEA","IDA,IMP,ISS,IBA,IEA",,,,,,,"ISS,IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,,,,
"GO:BP","signal transduction","GO:0007165","false","0.0014237325388344664","2.846571589223179","5959","143","68","21031",,,,"IDA,IBA,TAS,IEA","IDA",,"IEA","IDA,IGI,ISS,IBA,IEA",,"IMP,IBA,TAS,IEA",,"ISS,IEA",,"IDA,ISS,IBA,TAS,IEA",,,"NAS",,,"IBA,IEA",,"IMP",,,,"NAS","ISS,IBA,TAS","IEA",,"IEA","IEA","IBA",,"IBA,IEA","IDA,IMP,IBA,TAS,IEA","IDA,IEA",,,"IBA,IEA",,,"NAS",,,"IDA,IPI,IMP,IGI,IBA,TAS,IEA",,"ISS,IBA,IEA","IBA,IEA",,"TAS","IMP,IBA,IEA","IBA,TAS,IEA","IDA,IMP,IBA,IEA",,,"IMP,IGI,IBA,TAS,IEA",,"ISS,IBA,IEA","NAS",,"TAS,IC",,,,,,,,"ISS",,,,,,,,"ISS,TAS",,,,"IDA,ISS,TAS,IEA","IMP,ISS,IEA",,"IMP,IBA,TAS,IEA",,"TAS,IEA",,,,"IDA",,"TAS","IBA,TAS,IEA",,"IEA","ISS,TAS,IEA","IDA,IEA",,,"IDA,IBA,NAS,IEA","ISS,IBA,TAS,IEA",,"IEA","IMP,ISS,IBA,TAS,NAS,IEA",,"ISS","IEA",,"IEA","ISS",,,,,,,"IEA","IBA,TAS,IEA",,"ISS,IEA","IDA","IDA,IBA,IEA",,,"ISS","TAS","IDA,ISS,IEA","ISS,IBA,IEA","TAS,IEA",,"IBA,TAS,IEA",,"IBA,IEA","IBA",,"IMP,ISS,IBA,IEA",,,,,,,"IMP",,"IBA,IEA",,,,
"GO:BP","regulation of system process","GO:0044057","false","0.0016257642917372921","2.788942419515751","542","143","16","21031",,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,"TAS",,,,,,"IDA,IMP,TAS,IC",,,"TAS",,,,,,,,,,,,,"IMP,ISS,TAS,IC",,"IEA",,"ISS,IEA",,,,,,,,,,,,,,"IMP",,"ISS,IEA",,,,,,,,,,"IEA",,,"IMP",,,,,,,,,,"IMP,ISS,IBA,IEA",,,,,,,,,"IEA",,,,,,"TAS","ISS,IEA",,,,,,,,,,,,,
"GO:BP","calcium ion transmembrane import into cytosol","GO:0097553","false","0.0017932015760442367","2.74637088810481","197","143","10","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,"ISS,IBA",,,,,,,,,,,"ISS,TAS,IC",,,,,,,,,,,,,,,,"ISS,IBA,TAS",,,,,,,,,,,,,,,,"IBA",,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,"IDA",,,,,,,,,,,,,,,,,,,,,,,,
"GO:BP","cell projection organization","GO:0030030","false","0.002033423314222607","2.6917722013454273","1613","143","29","21031",,,,,,"IEA",,"IBA",,,,"ISS",,,,,,,,,,,,,,,"IDA,IMP,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,"ISS",,,,,,"IBA",,,,,,,"ISS","IEA",,"IEA",,,,,,"IDA,IMP,IBA",,,,,"ISS,IBA",,,,,,,,,,"IEA","IDA,ISS,IEA",,,,,,,,,,,,"IGI,ISS,TAS,NAS","IMP,IEA","IEA",,,,,"IMP,IBA,IEA",,,,"ISS,IEA",,,,"IEA",,,,,,,,"IMP,ISS,IBA,TAS,NAS,IEA",,,,,,,"ISS,IEA",,"IEA",,,,,,,"IMP,TAS,IEA",,"IMP,ISS,IBA",,,,,,,"IEA","IDA,IMP,ISS,IBA,IEA",,,,,,,"ISS,IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,,,,
"GO:BP","synaptic membrane adhesion","GO:0099560","false","0.0025192440109433017","2.5987297652236636","29","143","5","21031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,"IEA",,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,
"GO:BP","regulation of membrane potential","GO:0042391","false","0.002832106407566582","2.5478904334148784","433","143","14","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,"IBA,IEA",,,,,,"IDA,ISS,IEA",,,,,,,,,,,,,,,,,,,"IDA,IEA","IEA",,,,,"IDA,ISS,IC",,,,,,,,,,,,,,,,"TAS",,,,"ISS,IEA",,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,"IEA",,,"IMP,ISS,TAS",,,,,,,,,,"ISS,IEA",,,,,,,,,,,,"IBA",,,"IDA",,,,,,,,,,,,,,
"GO:BP","calcium ion transport","GO:0006816","false","0.003070443156854001","2.5127989383056373","436","143","14","21031",,,,,,,,,,,,,,"ISS",,,,,,,,,"IMP,ISS,IBA,IEA",,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,"ISS,TAS,IC",,,,,,,,,,,,,,,,"IDA,IGI,ISS,IBA,TAS,IEA",,,,,,,,,,"IDA,TAS,IEA",,,,,,"IBA",,,,,,,,"IEA",,,,,,,,,"ISS,TAS",,,,,"IEA",,,,,"ISS,IEA",,,,,"IDA,IBA,IEA",,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,
"GO:BP","cell-cell adhesion","GO:0098609","false","0.003087027274791177","2.5104595333818582","946","143","21","21031",,,,,,,,,,,,"IBA","NAS",,,"ISS,IEA",,,,,,,,,,,,,"IDA,IBA",,"ISS,IBA",,"IBA",,,,,"IDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA","IDA,IBA",,"IEA",,,,"IBA,NAS,IEA",,,,,,"ISS,TAS,NAS,IEA","IMP,TAS",,"IEA",,,,,,,,"IMP",,,,"ISS,IEA",,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,"IMP",,,,,,,,"IBA,TAS",,,"IEA",,,,,,,"IBA,NAS,IEA",,
"GO:BP","cell differentiation","GO:0030154","false","0.003882585221026824","2.410879002923164","4366","143","54","21031",,"IDA,IBA,IEA",,,,"IEA","IEA","IDA,IBA,IEA","IMP,IBA,IEA",,,"IBA","IEA","IEA",,"ISS,IEA",,,,,,,,,,,"IDA,IMP,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,"ISS,IBA,IEA",,"IBA,IEA",,,,"IBA,IEA",,,,,,"TAS","ISS","IMP,IBA,TAS,IEA",,"IEA","IEA",,,,,"IDA,IBA",,,"IEA",,"IEP,ISS,IBA",,,,,"IMP,IBA,IEA",,,"ISS",,"IEA","IDA,ISS,IEA",,,,,,,,"ISS",,,,"IGI,ISS,TAS,NAS","IMP,IEA","IEA","IEA","IBA","IEA",,,,"IMP","ISS,IEA","ISS,IEA",,,,"ISS,IEA","IMP,TAS,IEA",,,,,,,"ISS,IBA,TAS,NAS,IEA","TAS",,,,"IEA",,"ISS,IEA",,"IEA",,,,,,,"IMP,ISS,IBA,IEA",,"IMP,ISS,IBA",,,,,"IEA","IMP","IEA","IDA,IMP,ISS,IBA,IEA",,,"IEA",,,,"IMP,ISS,IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,"ISS,IEA",,"IEA",
"GO:BP","cellular developmental process","GO:0048869","false","0.003910980281416767","2.4077143736907938","4367","143","54","21031",,"IDA,IBA,IEA",,,,"IEA","IEA","IDA,IBA,IEA","IMP,IBA,IEA",,,"IBA","IEA","IEA",,"ISS,IEA",,,,,,,,,,,"IDA,IMP,ISS,IBA,TAS,IEA",,"IBA,NAS,IEA",,"ISS,IBA,IEA",,"IBA,IEA",,,,"IBA,IEA",,,,,,"TAS","ISS","IMP,IBA,TAS,IEA",,"IEA","IEA",,,,,"IDA,IBA",,,"IEA",,"IEP,ISS,IBA",,,,,"IMP,IBA,IEA",,,"ISS",,"IEA","IDA,ISS,IEA",,,,,,,,"ISS",,,,"IGI,ISS,TAS,NAS","IMP,IEA","IEA","IEA","IBA","IEA",,,,"IMP","ISS,IEA","ISS,IEA",,,,"ISS,IEA","IMP,TAS,IEA",,,,,,,"ISS,IBA,TAS,NAS,IEA","TAS",,,,"IEA",,"ISS,IEA",,"IEA",,,,,,,"IMP,ISS,IBA,IEA",,"IMP,ISS,IBA",,,,,"IEA","IMP","IEA","IDA,IMP,ISS,IBA,IEA",,,"IEA",,,,"IMP,ISS,IBA,TAS,IEA",,,,,,"IDA,IBA,IEA",,,"ISS,IEA",,"IEA",
"GO:BP","system process","GO:0003008","false","0.004009695018360572","2.396888659020758","2258","143","35","21031","IEP",,,,,,,,,,,,,"ISS,IBA,TAS,IEA",,,,,,,,,"IBA",,,,,,,"IEA",,,,,,,,,,"IMP,IEA",,"IEA","IBA",,"IEA",,,,,,,,,,"IDA,TAS","IMP,ISS,IEA",,,,,"IDA,IMP,ISS,TAS,IC",,,"TAS","IEA",,,"IMP,IEA",,,,,"IBA",,,,"IMP,ISS,TAS,IC",,"IEA","TAS","IMP,ISS,IEA","IMP,IEA",,,,,,,"ISS,NAS",,,,,,"IMP","ISS,IEA","ISS,TAS,IEA",,,,,,,,"TAS",,"IMP,IEA",,,"IMP,ISS",,,,,,,,,,"IMP,ISS,IBA,IEA",,,,,"IEA","IDA,ISS,IEA",,,"IEA",,,,,,"IDA,TAS","ISS,IEA",,,,"IEA",,,,,,"IEA",,,
"GO:BP","vasoconstriction","GO:0042310","false","0.004151461421175847","2.381798993546655","88","143","7","21031",,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,,,,,,,,,,"ISS",,"IEA",,,,,,,,,,,,,,,,"IMP",,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,,
"GO:BP","regulation of anatomical structure size","GO:0090066","false","0.0047173063955017165","2.3263059148176484","519","143","15","21031",,,,,,,,"IBA",,,,"ISS",,"ISS,IBA,IEA",,,,,,,,,,,,,"IDA,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,,,,,,,,,,"ISS",,"IBA,IEA",,,,,,,,,,,,,,,,"IMP",,,,,,"ISS,IEA",,"IMP,IGI","ISS,IEA",,,"IEA",,,,,,,,,,,,,,,,,,,,,,"IEA","IMP,ISS",,,,,"TAS",,,,,,,,,,,,,,
"GO:BP","behavior","GO:0007610","false","0.004861835294750587","2.313199757914027","662","143","17","21031",,"ISS",,"ISS,TAS,IEA",,,,,,,"ISS",,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,"IEA",,"IEA",,"IEA",,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,"IEA",,,"IEA",,,,,,,,,,"IMP,IEA",,,,,,,,"IEA",,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,"IEA",,,,,"IEA",,,,,,,,,,,,,,,"IEA",,,,,,"IEA",,,
