gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Apbb2	0.633915277461067	9.42632871702125	22.7345430897805	1.1216927954609e-103	4.5678711701100996e-102	223.531357494435	1.551770577853449
LOC103690742	0.636954022522749	9.86042801155854	22.5506694915835	3.4640565994105998e-102	1.3964478166374e-100	220.1064150653	1.5550425130787495
Arhgap10	0.578945536452117	8.56916702712272	22.4725545706146	1.47946510637749e-101	5.9163809604036e-100	218.656841824822	1.493757064844557
Ptprt	1.00473022249359	9.40179471296087	22.4589154470226	1.9056841287142898e-101	7.590468954908799e-100	218.40407609333	2.0065682426668254
Hspa12a	0.602612836344218	8.94714429545101	22.3552420714603	1.3012491437821999e-100	5.15217359008419e-99	216.486022413845	1.5184641379749038
Ptpn3	0.535402389380078	8.59785400010483	22.344656349589	1.58273506746097e-100	6.24196995540081e-99	216.290502005709	1.4493463427135296
Herc3	0.561081006404127	8.83114323230425	22.3368422701137	1.82882150237084e-100	7.1982846338395396e-99	216.146213141526	1.475374296080551
Fgf14	0.615265950710667	12.0396431817901	22.2997436343274	3.63040553911585e-100	1.42054713805521e-98	215.46162742365	1.531840355092235
Cnksr2	0.698461054933766	10.3989022926766	22.1664854057963	4.23581867797652e-99	1.64456688283768e-97	213.008741795834	1.622772832296654
Satb1	0.639127118121229	8.97026206889546	22.1602748041532	4.74857377365501e-99	1.84007233729132e-97	212.894658405527	1.5573865998522491
Rassf3	0.496148238681906	8.34969399232945	22.0101910387178	7.46516538590443e-98	2.8649900554925e-96	210.144152830946	1.4104428777717035
Ppp1r16b	0.533435063335064	8.62046370984643	21.9907659220983	1.06538777487686e-97	4.08092501123809e-96	209.789060771272	1.447371293584526
Ntng1	0.629823938623724	8.53622526905932	21.9546901047486	2.06131423073697e-97	7.86564466480643e-96	209.130143481773	1.547376145733132
Adgrb1	0.551933093798507	8.95472613691611	21.8709907148645	9.50548526063042e-97	3.61334938757234e-95	207.60415417106	1.4660487663624113
Gpcpd1	0.493468832950485	8.55501250582896	21.8462254445765	1.49303447655979e-96	5.65401976492669e-95	207.153381225281	1.4078258024820547
Epb41l2	0.524527960002095	8.62880058489962	21.621115760508	8.90773300929357e-95	3.34165331183536e-93	203.071609623628	1.4384628477517076
Sdk1	0.783312062013723	9.15024191718103	21.5668091130397	2.37855194808959e-94	8.856451806713491e-93	202.091141930612	1.7210774984678128
Mcc	0.61683627979604	8.82781135580001	21.5203967525123	5.49902021309023e-94	2.03616498445813e-92	201.254513825372	1.5335086238693516
Shisa6	0.659918911379004	8.76576999475462	21.4103466640312	3.99222168357218e-93	1.45931394082314e-91	199.275611207598	1.5799938155471416
Itpr1	0.632580397564038	9.3931995029003	21.1895136156649	2.088508352995e-91	7.48382159823208e-90	195.32537878891	1.550335437873739
Slc9a9	0.626108957082531	8.9767589972576	21.1037506482317	9.638966262895821e-91	3.42937954495733e-89	193.798784067751	1.5433967330635487
Sgpp2	0.497707944698539	8.44157401218128	20.8650030785691	6.65806505891418e-89	2.34380300797516e-87	189.571412040492	1.4119685403395754
Coro2b	0.518039479634048	8.72231806799284	20.720457894175	8.51052447437246e-88	2.95944238026221e-86	187.028158548867	1.4320079278440598
Ogt	0.537801914109746	9.19523765691126	20.4668339849689	7.22442776703218e-86	2.48627251638224e-84	182.595398087701	1.4517589358316825
Zswim6	0.584373281385812	8.86575633994431	20.4618165943058	7.88488299186531e-86	2.70890438870012e-84	182.508090189946	1.4993875015039835
Ush2a	0.682354020289553	8.52725753397099	20.4027822353889	2.20453991970266e-85	7.52214602294448e-84	181.481956355286	1.6047560725422687
Slc44a1	0.56202580074245	9.01701642564168	20.3225398183717	8.88814925974153e-85	3.00708197036433e-83	180.090521713526	1.4763408079004008
Plekha6	0.551596753337243	8.88055496957751	20.3043344916114	1.21885827237392e-84	4.1097927750618194e-83	179.775370870527	1.4657070212043946
Arpp21	0.517348671421169	11.5113929863678	20.1666663748702	1.3189495135411699e-83	4.3880857775799796e-82	177.398659752646	1.4313224010994723
Tmem65	0.487869366788271	8.55649107619187	20.0250682879422	1.50961464306004e-82	4.9321478411741e-81	174.966045508434	1.4023722628301272
Vgll4	0.573198635447152	8.89048597090119	20.0204409363551	1.63445546494868e-82	5.33131109651693e-81	174.886754280547	1.4878185965537798
Mtus2	0.615000871771121	9.71369049604172	19.9435964077966	6.10368953242312e-82	1.98122195131169e-80	173.571904268669	1.5315589225626194
Sel1l3	0.578956353692741	9.23685080626638	19.5127258914442	9.22601385781505e-79	2.8982277133554896e-77	166.266673101993	1.4937682649871538
Arid5b	0.564134341635155	8.76352269878728	18.9456763540618	1.18276013996068e-74	3.53502077705738e-73	156.829411904335	1.4785001006134864
Aopep	0.522864401890992	9.46937692617932	18.8130470447335	1.04941867433359e-73	3.09029843789397e-72	154.651616868659	1.4368051256783498
Smarca2	0.537177195318629	8.90944392189625	18.7810921774994	1.77270031667502e-73	5.19723501934268e-72	154.12860491111	1.4511304282626716
C14h1orf146	0.555481654804529	8.43816566124732	18.6546443608929	1.40220369796615e-72	4.06923990432994e-71	152.06548085465	1.4696592083812772
Msra	0.55139061067163	9.08516243011219	18.6392062926663	1.80369493513496e-72	5.2116878942230496e-71	151.814303001609	1.4654976053829532
Zdhhc2	0.598366167976257	8.91360123565299	18.5697557571789	5.58819749389817e-72	1.60080241963458e-70	150.68625735087	1.5140010102318924
Edil3	0.562615580424522	9.18228181018734	18.5526110514254	7.38412441024109e-72	2.1092223940395798e-70	150.40826905432	1.476944465491224
Kctd8	0.633187000186192	8.60180555262813	18.3628808909218	1.5925391722456898e-70	4.4849043308524697e-69	147.344774081181	1.550987436566029
Mapk4	0.516392913098992	8.57642320197147	18.2426799094452	1.10104918975685e-69	3.05346443123277e-68	145.416180299133	1.4303744909581804
Atp2b2	0.505074218704058	9.96683040472696	18.1175980196027	8.15149269521093e-69	2.23272734850332e-67	143.419421595295	1.4191963641491623
Negr1	0.520929670312206	11.5351500120409	17.7056265022453	5.53201260149282e-66	1.47877796747124e-64	136.91676844581	1.4348795842082518
Zbtb16	0.544518037242756	8.75351247354803	17.6777059615602	8.57048725697872e-66	2.28489190271053e-64	136.480200757624	1.458533009077289
Mtcl1	0.487465537527935	9.09304452903164	17.4408375127241	3.44132339065574e-64	9.030086771149799e-63	132.797840541433	1.4019797753778867
Rapgef4	0.514035200214709	9.4635891477029	17.3162650779069	2.36315872655762e-63	6.13654009578177e-62	130.876636164569	1.4280388218786597
Atrnl1	0.509453979295039	9.89036858192348	17.3002697184654	3.02413820338441e-63	7.842755301773189e-62	130.630722739336	1.4235113334360205
Diaph2	0.490071020083404	8.88000275464645	17.2958334341757	3.23813210785737e-63	8.38684604878343e-62	130.56255032586	1.404514014568094
LOC108353456	0.529206815163529	8.53549147168368	16.8644873262243	2.3400611112160302e-60	5.92272429351451e-59	123.999241452896	1.443135550346022
Ppfia2	0.505395635289279	10.0914418527936	16.8570122899084	2.6198530224401503e-60	6.62249825331109e-59	123.886646909669	1.4195125807111728
Camk4	0.54020902960362	9.63949549315797	16.6503543916266	5.85595465138742e-59	1.4473400896723298e-57	120.789393845292	1.4541831961601768
Fmn1	0.555699753390215	9.84634066071807	16.5739491475094	1.8330120047029303e-58	4.50812731045943e-57	119.651927826775	1.4698814000537632
